,smiles,time,real_reward,atom_type,buried_vol,max_spin,atom_index,ie,ea,bde
830533,CC=C1CCCC([O])=C1C(C)(C)OC,2021-01-08 21:22:28.696245,201.98549,C,69.66557,0.3536017,8,1.016409,-0.3641478,74.22793
830550,CC=C1CCC([O])=C(C)C(O)=C1C(C)C,2021-01-08 21:22:28.986797,199.88472,C,65.38648,0.30688316,11,0.9603349,-0.38480437,71.89368
830594,C=C(C)C1=C(C(O)=S)C(C)=C(C)CC[CH]1,2021-01-08 21:22:29.604508,196.96294,C,67.347664,0.22317502,4,0.6519736,-0.46944252,74.14296
830595,CCC(C)(C)C(=C([O])O)C(C)=C(C)O,2021-01-08 21:22:29.646919,186.48965,C,75.76617,0.44921157,5,0.74482375,-0.4942555,62.01829
830628,CC1(C(=C([O])CO)C(C)(C)C(N)=O)CC1,2021-01-08 21:22:30.108848,198.91197,C,76.47825,0.51356107,2,0.9153767,-0.18366651,75.47232
830631,CC1=CCCC([O])=C1C(C)(C)C(C)(C)N,2021-01-08 21:22:30.160494,203.6255,C,76.524765,0.35212055,7,1.0029073,-0.4327369,74.649635
830692,CC(C)=C(C(CCN)=C(C)[O])C(C)C,2021-01-08 21:22:31.142809,191.15614,C,69.07905,0.3719507,4,0.7578758,-0.4703701,72.80934
830723,CC1=CCC[CH]C(CCN)=C1C(O)=S,2021-01-08 21:22:31.634094,202.23547,C,66.7016,0.26443574,10,0.8021395,-0.38408318,76.977066
830791,CC=C(C)C(=C([O])OC)C(C)(C)C(C)=O,2021-01-08 21:22:32.664211,206.8506,C,73.21067,0.3272014,4,0.9848957,-0.354979,65.37814
830815,C=C(CC)C([O])=C(CC)C(C)(C)C(C)C,2021-01-08 21:22:32.889045,197.61191,C,72.49198,0.3731221,6,0.98903877,-0.40606245,77.67699
830856,CC1=CCCC([O])=C(O)C(C)=C1C1CC1,2021-01-08 21:22:33.729212,177.40492,C,63.857277,0.27128816,11,0.56818956,-0.49938476,67.2918
830867,CC=C(C)C(=C([O])O)C(C)(C)C(C)(C)C,2021-01-08 21:22:33.962031,198.10956,C,75.93322,0.38153365,4,0.9560728,-0.46497175,63.415012
830869,CCC=C(C)C(=C([O])O)C(C)(C)CC,2021-01-08 21:22:34.022554,197.29898,C,73.55734,0.42121652,5,0.98942965,-0.4318436,64.78153
830895,CCCC(C)(C)C(C(C)=CCO)=C([O])O,2021-01-08 21:22:34.711859,203.62549,C,74.147255,0.39639568,6,1.0898852,-0.3522258,64.78153
830923,CC=C(CO)C(=C([O])O)C(C)(C)CCC,2021-01-08 21:22:35.254285,204.43044,C,76.03116,0.43201438,5,1.0182503,-0.36724153,65.369965
830944,CCC(C)(C)C(C(C)=CC(C)C)=C([O])O,2021-01-08 21:22:35.879314,193.52322,C,73.37206,0.41627637,5,0.99289876,-0.46766022,64.78153
830945,C=C(C)C(C)(C)C(CC1CC1)=C([O])CC,2021-01-08 21:22:35.891929,195.30765,C,71.56124,0.377409,6,1.1333473,-0.40222868,75.866714
830948,C=CC1=C(CCC)C(C(C)C)=C([O])CC1,2021-01-08 21:22:35.909048,202.46028,C,67.03659,0.2915263,7,1.0421412,-0.37653276,73.892975
830964,CCCCC([O])=C(C(C)(C)C)C(C)(C)N,2021-01-08 21:22:36.137140,196.60721,C,78.26233,0.43411812,6,1.1174496,-0.44207639,74.48503
830978,CCC=C(C)C(=C([O])O)C(C)(C)C1CC1,2021-01-08 21:22:36.284573,196.61249,C,70.361916,0.3978835,5,0.98353016,-0.41931567,63.826405
830989,CC=C(CC)C(=C([O])O)C(C)(C)CC,2021-01-08 21:22:36.487822,199.34631,C,76.37088,0.31756917,5,0.98018736,-0.48736364,65.369965
831029,CC=C(C)C(=C([O])O)C(CC)(CC)CC,2021-01-08 21:22:37.019042,198.33989,C,78.79201,0.41139492,4,0.99118125,-0.4755688,63.51769
831136,CC1=CCC([O])=C(C)C(O)=C1C(C)C,2021-01-08 21:22:38.905103,197.00105,C,65.00893,0.26021492,10,0.777984,-0.42997316,72.807
831149,C=C(C)CC([O])=C(CC)C(C)(C)C(C)C,2021-01-08 21:22:39.195929,192.44673,C,73.476425,0.3920472,6,1.1120098,-0.44777247,77.05351
831153,CC(C)(C)C([O])=C(CCCO)C(C)(C)C,2021-01-08 21:22:39.305658,191.42851,C,75.348564,0.4506158,6,1.0903697,-0.48259673,73.8732
831164,C=C(CC)C([O])=C(CCC)C(C)(C)CC,2021-01-08 21:22:39.508580,194.73485,C,72.084435,0.4380915,6,1.0341218,-0.39816585,77.694885
831309,CCC=CC(=C([O])CO)C(C)(C)CC,2021-01-08 21:22:41.799337,201.72433,C,69.95074,0.36452803,4,0.98175156,-0.34788215,71.15821
831325,CC(C)C([O])=C(CCN)C(C)(C)N(C)C,2021-01-08 21:22:42.089910,190.32243,C,74.02642,0.47627956,5,1.1130346,-0.4459389,74.97841
831342,CC([O])=C(C1(C)CC1)C(C)(C)C(N)=S,2021-01-08 21:22:42.305823,192.05313,C,75.9813,0.48392904,3,0.7170965,-0.3358564,77.4414
831343,CC=C(C(C)=O)C(=C([O])C1CC1)C(C)C,2021-01-08 21:22:42.316264,198.65761,C,68.87598,0.32586408,6,1.0387758,-0.2985293,77.71338
831410,CC(C)(C)C(=C([O])C(=O)O)C1(C)CC1,2021-01-08 21:22:43.478304,188.51546,C,75.19493,0.43922445,4,1.107095,0.026237933,78.889496
831435,CCC1=C(C)CC=C(C(C)(C)C)C1=C[O],2021-01-08 21:22:43.848517,196.0433,C,65.18207,0.2652447,12,0.7549496,-0.4381809,74.785675
831472,CC(C)=C(CO)C(=C([O])CO)C(C)(C)C,2021-01-08 21:22:44.465355,203.83759,C,76.64466,0.36575446,6,0.93101186,-0.20849928,77.871826
831530,CC1=C(CO)C(C(C)(C)C)=C([O])CCC1,2021-01-08 21:22:45.314039,199.01534,C,72.24823,0.34803587,5,0.8313162,-0.43775702,74.062935
831580,CCC(C)(CC)C(=C(C)[O])C(C)(C)S,2021-01-08 21:22:46.178230,211.09134,C,82.20864,0.2873888,6,1.0839353,-0.3974455,78.04569
831690,CCCC(C)(C)C1=C(O)C(=C[O])CCC1,2021-01-08 21:22:48.166705,193.77316,C,70.32476,0.37696758,6,0.94789565,-0.45523003,74.0253
831743,CC(C)(C)C([O])=C(C(C)(C)N)C(C)(C)S,2021-01-08 21:22:49.093607,204.83676,C,81.65298,0.36711168,6,1.1506766,-0.39495596,73.56117
831844,C=C(C)C(=C([O])C(C)C)C(C)(C)CN,2021-01-08 21:22:50.883221,193.63919,C,73.36075,0.41719705,3,1.0911683,-0.3948348,78.47732
831975,C=CC(C)(C)C(=C([O])CC(C)C)C1CC1,2021-01-08 21:22:53.277422,184.5753,C,71.44976,0.39629725,5,0.70365006,-0.4271002,79.96541
831977,C=C(C)C(C)(C)C(=C([O])CCC)C(C)C,2021-01-08 21:22:53.309950,188.78294,C,76.099556,0.507908,6,1.0903561,-0.48757526,75.12014
832028,CC([O])=C(C(C)(C)C)C(C)(C)SC(C)C,2021-01-08 21:22:54.139862,191.52844,C,80.0982,0.49305075,3,0.99897593,-0.46128342,78.15078
832108,C=C(C)C([O])=C(C1CC1)C(C)(C)C(C)C,2021-01-08 21:22:55.754065,188.52684,C,75.11712,0.39059645,5,0.6844362,-0.40449426,79.81906
832227,CC(=O)C(C)(C)C1=C([O])CCCC1=CO,2021-01-08 21:22:58.186750,200.92342,C,72.76432,0.38311186,6,0.9076765,-0.36118045,77.38275
832235,C=CCC([O])=C(C(C)(C)C)C(C)(C)C,2021-01-08 21:22:58.353218,190.64278,C,78.75931,0.5126618,5,1.192121,-0.3910577,75.427826
832241,C=C[CH]C(=C(C(=C)C)C(C)=O)C(C)C,2021-01-08 21:22:58.443015,190.16824,C,65.826256,0.29356295,4,0.69188166,-0.48581213,75.32199
832304,COC(C)(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:22:59.608924,196.26929,C,77.308235,0.49190342,5,1.1335967,-0.34543,76.94891
832329,CC(=O)C(C)(C)C(=C([O])C(C)C)C1CC1,2021-01-08 21:23:00.168955,203.04878,C,73.86718,0.40920067,6,0.82421875,-0.35337147,76.76223
832377,C=C(C)C(C)(C)C(=C([O])CC)C1CC1,2021-01-08 21:23:01.118754,188.58484,C,73.398384,0.43333364,6,0.7338501,-0.43700862,78.638916
832398,CCC1=C(C)C(CCO)=C([O])CC=C1C,2021-01-08 21:23:01.495457,200.20166,C,61.586792,0.22770266,5,0.91782415,-0.33215502,73.791855
832437,CSC(C)(C)C(=C(C)[O])C(C)(C)CO,2021-01-08 21:23:02.219440,195.22922,C,80.095276,0.45669568,5,1.1297071,-0.35331407,78.55004
832453,C=CCC(=C([O])CC(C)C)C(C)(C)CC,2021-01-08 21:23:02.632093,198.05475,C,72.38051,0.37329516,3,1.1156402,-0.40386257,76.004875
832468,C=C(C)CC(=C)C(=C([O])CCC)C(C)C,2021-01-08 21:23:03.008236,194.39421,C,71.201805,0.3977323,6,1.127101,-0.4041615,76.51007
832495,CCC1=CC(C)=C(C)CC([O])=C1CCO,2021-01-08 21:23:03.740990,200.8564,C,62.058754,0.2240471,11,0.9430347,-0.25658068,74.39278
832532,CC(C)=C(C(=C[O])C1CC1)C(C)(C)C,2021-01-08 21:23:04.387169,181.0526,C,66.159904,0.31871077,4,0.5855317,-0.48402777,74.21701
832536,C=C1C=C1C([O])=C(C(C)(C)C)C(C)(C)C,2021-01-08 21:23:04.480725,195.01775,C,77.565605,0.383235,6,0.86418605,-0.40439963,79.6344
832540,CC(C)C([O])=C(C(C)(C)CN)C1(C)CC1,2021-01-08 21:23:04.579528,191.22415,C,76.99154,0.5268494,5,0.7652992,-0.47129926,72.73955
832544,CC(C)(C)C([O])=C(C(C)(C)C)C(C)(C)O,2021-01-08 21:23:04.642463,192.56087,C,80.478935,0.51615995,6,1.1963606,-0.3548202,73.879074
832631,C=C(C)C(=C([O])CCC)C(C)(C)C(C)C,2021-01-08 21:23:06.503050,192.48495,C,75.577484,0.41867295,3,1.105708,-0.43810168,77.70495
832635,C=C(COC)C(=C([O])CC)C(C)(C)C,2021-01-08 21:23:06.704735,178.57248,C,73.7824,0.4584107,5,1.1793761,-0.34780255,79.866425
832652,CC(C)C([O])=C(CC(C)(C)C)C(C)(C)N,2021-01-08 21:23:06.990124,185.29604,C,73.843,0.4183598,5,1.1387515,-0.46851704,76.376526
832755,CC1=C(C(C)C)C(CC(N)=S)=C([O])CC1,2021-01-08 21:23:08.567834,201.42766,C,67.72682,0.32598332,6,0.93679196,-0.36913535,73.05238
832877,COCCC([O])=C(C(C)(C)C)C(C)(C)N,2021-01-08 21:23:10.961371,196.78229,C,78.49303,0.45779324,6,1.117409,-0.4315877,76.664856
832886,CC(C)(N)C(=C([O])C1CC1)C(C)(C)O,2021-01-08 21:23:11.202813,190.44965,C,75.29735,0.47192922,4,1.188345,-0.3478507,71.48334
833051,CCC(O)=C1CCCC([O])=C1C(C)(C)C,2021-01-08 21:23:14.415108,194.1012,C,73.85419,0.43407136,10,0.84251446,-0.45846128,73.647064
833242,CCC(C)(C)C(C=CC(C)C)=C([O])CO,2021-01-08 21:23:17.974352,202.80667,C,70.17367,0.34733987,5,0.98113984,-0.38006672,71.1582
833263,CC(=O)C1=C(C(C)C)CC=CC1=C[O],2021-01-08 21:23:18.275692,203.85963,C,65.17403,0.2262877,4,0.8866683,-0.28385457,75.00269
833321,CCCC(=C(C)O)C(=C([O])S)C(C)(C)C,2021-01-08 21:23:19.114406,208.2582,C,76.33454,0.36152688,7,0.79183614,-0.3486072,67.18262
833351,CC(C)(C)C(=C([O])CC(N)N)C1CC1,2021-01-08 21:23:19.567646,188.6313,C,70.48026,0.40244752,4,0.76292837,-0.47856686,77.0728
833359,C=C(CC)C([O])=C(C(=C)CCC)C(C)C,2021-01-08 21:23:19.673465,192.43195,C,71.541084,0.39820305,6,1.0544902,-0.34677693,79.11973
833393,CC(=O)CC1=CCCC([O])=C1C(C)C,2021-01-08 21:23:20.301101,200.37688,C,69.09813,0.374425,10,1.015249,-0.37837672,73.454216
833405,CNCCC([O])=C(C(C)(C)C)C(C)(C)C,2021-01-08 21:23:20.468833,189.3924,C,78.33962,0.49498874,6,1.1868746,-0.40438172,73.19533
833461,CCCC([O])=C(CC)C(C)(C)C(C)(C)C,2021-01-08 21:23:21.325155,190.89322,C,73.68105,0.43137246,5,1.0472666,-0.48804602,75.29535
833478,CCC([O])=C(C(=CO)COC)C(C)(C)C,2021-01-08 21:23:21.677168,196.86919,C,74.945755,0.38438895,4,0.8093619,-0.36329857,79.028564
833487,CCCC(=C(C)C)C(=C([O])S)C(C)(C)C,2021-01-08 21:23:21.756341,211.67693,C,77.050285,0.30105767,7,0.8800814,-0.3863244,67.18263
833566,CCCC(=C(C)[O])C(=C(O)S)C(C)(C)C,2021-01-08 21:23:23.049213,204.19768,C,69.962845,0.31530344,3,0.85742784,-0.31615993,73.49086
833594,CC(C)(C)C(=C([O])C(C)(C)N)C1(O)CC1,2021-01-08 21:23:23.555420,199.09422,C,76.70445,0.5134192,4,0.75710356,-0.3414632,75.00237
833620,CC1=C(C(=C[O])C(C)(C)O)CCCC1,2021-01-08 21:23:24.033440,182.65231,C,67.6017,0.3147126,3,0.80975187,-0.23851353,79.83601
833643,CC(=O)C(=C(C(C)=C[O])C1CC1)C(C)C,2021-01-08 21:23:24.450313,202.60367,C,69.617134,0.34026933,3,1.0134798,-0.22266825,73.69383
833652,CC=C(CC(C)C)C(=C([O])S)C(C)(C)C,2021-01-08 21:23:24.771207,206.5212,C,76.08546,0.39128536,7,0.9667936,-0.3412024,68.921715
833663,CCNC(C)(C)C(=C(C)[O])C(C)(C)N,2021-01-08 21:23:24.983113,187.86214,C,75.88806,0.44280082,6,1.0509787,-0.45913753,78.73707
833689,CCC(C)(C)C(=C(C)[O])C(C)(C)O,2021-01-08 21:23:25.557115,196.30392,C,78.05364,0.5152806,5,1.1025728,-0.37318215,77.71315
833721,CCC=C(CCC)C(=C([O])S)C(C)(C)C,2021-01-08 21:23:26.098808,205.35547,C,74.83085,0.3895077,7,0.98584586,-0.322893,68.921715
833782,C=C(C)C([O])=C(C=C(C)CC)C(C)(C)C,2021-01-08 21:23:27.095635,196.94398,C,70.86437,0.38746944,5,0.7419888,-0.42577115,72.43384
833794,CC=C(CCCC)C(=C(O)[S])C(C)(C)C,2021-01-08 21:23:27.323017,208.9031,C,75.00909,0.32211962,7,1.0691464,-0.3730534,68.6682
833812,CCC([O])=C(CCC(C)C)C(C)(C)CC,2021-01-08 21:23:27.723321,188.69603,C,71.77627,0.42023498,4,1.1103747,-0.46893117,75.66504
833860,C=CC(=O)CC1=CCCC([O])=C1C(C)C,2021-01-08 21:23:28.499640,200.59561,C,68.80171,0.36412215,11,1.0452757,-0.35784554,73.454216
833922,C=CCC(=C(C)C)C(=C(C)[O])C1CC1,2021-01-08 21:23:29.407136,171.16118,C,67.523506,0.32549712,7,0.5345918,-0.49905646,74.412605
833927,CCCCC(C)(C)C1=C([O])CCC=C1C,2021-01-08 21:23:29.438777,199.27107,C,72.92315,0.3780793,7,0.9726486,-0.42764905,73.46873
833932,CCCCC([O])=C(CC)C(C)(C)C(C)C,2021-01-08 21:23:29.502203,190.05946,C,71.46706,0.39582267,6,1.0620718,-0.49175355,75.3498
833936,C=C(CCC)C(=C([O])SC)C(C)(C)C,2021-01-08 21:23:29.548700,196.70471,C,75.053825,0.49271327,5,1.1179922,-0.37233207,71.7473
834015,C=C(C)CC([O])=C(C(C)C)C(C)(C)CC,2021-01-08 21:23:31.069305,181.29208,C,78.35257,0.5551592,6,1.1529928,-0.46208557,75.69215
834055,CCC(C(=C[O])C(C)(C)C)=C(C)C(=O)O,2021-01-08 21:23:32.098900,184.57446,C,71.65291,0.28082684,3,1.19479,-0.20185475,79.62542
834077,CC(=N)C(C)(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:23:32.503625,193.61104,C,79.74563,0.52581155,6,1.1148214,-0.39198187,78.14497
834116,CC=C(CCC)C(=C([O])SC)C(C)(C)C,2021-01-08 21:23:33.141033,198.47475,C,75.51144,0.38952667,6,0.83430314,-0.45389673,70.793686
834148,CC=C(CCC)C(=C(O)[S])C(C)(C)C,2021-01-08 21:23:33.699962,208.8066,C,75.005165,0.32397148,6,1.06367,-0.37110373,68.6682
834242,C=C(C)CC(=C([O])CCC)C(C)(C)CC,2021-01-08 21:23:34.988955,178.44302,C,72.93507,0.45554066,4,1.1796303,-0.43538004,77.31389
834255,C=CCCC(C)(C)C(=C(C)[O])C(C)(C)O,2021-01-08 21:23:35.093269,195.85403,C,77.95068,0.5178323,7,1.0997357,-0.38821736,77.71316
834268,CC=C(C)C([O])=C(C1CC1)C(C)(C)CC,2021-01-08 21:23:35.242894,183.27731,C,74.60125,0.4633264,6,0.6560418,-0.4294167,79.30037
834282,CCC(C)(C)C(=C([O])CC(=N)N)C1CC1,2021-01-08 21:23:35.428800,193.69151,C,76.75239,0.50813246,5,0.85950804,-0.3947442,78.381775
834324,CC(C)(CCN)C(=C([O])CCO)C1CC1,2021-01-08 21:23:36.027996,196.34973,C,74.709946,0.47491544,6,0.80222094,-0.4264014,76.58912
834359,CCC([O])=C(C1(O)CC1)C(C)(C)C(C)C,2021-01-08 21:23:36.538362,200.80315,C,77.14557,0.52381796,4,0.743788,-0.3714644,74.870544
834370,CC(C)=C(C)C(=C([O])O)C(C)(C)N,2021-01-08 21:23:36.674108,189.3508,C,72.39984,0.42327085,5,0.818096,-0.46772513,62.57506
834490,CNC(C)(C)C(=C(C)[O])C(C)(C)CN,2021-01-08 21:23:38.249303,188.86908,C,77.07512,0.3729444,5,1.1029516,-0.4736568,78.74116
834562,CC(C)(N)C(=C([O])O)C(C)(C)N,2021-01-08 21:23:39.365847,179.13832,C,73.578026,0.4334497,4,1.1791587,-0.45208833,68.94429
834564,C=C(C)C([O])=C(C(=C)CCC)C(C)(C)C,2021-01-08 21:23:39.379933,202.17506,C,76.35182,0.42881325,5,1.0658627,-0.35201076,77.39629
834572,C=C(O)CC([O])=C(C1CC1)C(C)(C)CC,2021-01-08 21:23:39.519692,192.52779,C,75.898964,0.48547563,6,0.8360996,-0.39534655,78.749405
834578,CCCC([O])=C(C(C)(C)C)C(C)(C)NN,2021-01-08 21:23:39.612232,183.00299,C,78.582634,0.5204485,5,1.1930819,-0.42318514,75.18276
834598,CC=C(C)C1=C(C(C)C)[CH]CC(=O)C1=O,2021-01-08 21:23:39.925025,197.58565,C,66.43323,0.27492398,4,1.1309462,-0.08419962,76.03478
834622,CCC([O])=C(C1CC1)C(C)(C)C(C)(C)O,2021-01-08 21:23:40.215471,197.31453,C,75.5407,0.42018327,4,0.7490284,-0.45069203,76.31196
834730,CC(=O)C1=C(C2(C)CC2)CCCC1=C[O],2021-01-08 21:23:41.971835,201.86377,C,68.366135,0.3300473,4,0.98407054,-0.26593098,76.549194
834838,C=CCC([O])=C(C1CC1)C(C)(CC)CC,2021-01-08 21:23:44.049940,187.28061,C,75.8576,0.4319008,5,0.7810341,-0.49661186,77.95866
834922,CC(=O)C(C)(C)C1=C(C)C(=C[O])CCC1,2021-01-08 21:23:45.429318,203.37401,C,72.81622,0.37562966,6,0.9029447,-0.3895001,73.68114
835064,CC(C)C1=C(C(=C[O])CO)C(=O)CCC1,2021-01-08 21:23:47.136963,186.0496,C,69.284836,0.355818,3,1.0344013,-0.027040692,79.207306
835208,C=C(C)C1=C(C(C)C)[CH]CCC1=O,2021-01-08 21:23:49.706945,189.42815,C,65.72631,0.30954012,3,0.9168905,-0.37160677,79.55231
835341,CCC([O])=C(C(C)(C)N)C(C)(C)CCN,2021-01-08 21:23:52.594165,194.22897,C,80.69929,0.37605605,4,1.1316833,-0.47576502,76.42218
835411,C=C(C)C(=C([O])CCCC)C(C)(C)CC,2021-01-08 21:23:54.014199,190.08296,C,75.730965,0.50331897,3,1.1236684,-0.4088419,77.580635
835448,CCC(=O)C(C)(C)C1=C([O])CCC=C1C,2021-01-08 21:23:55.077216,204.16467,C,72.868484,0.3740763,7,1.0811783,-0.29059756,75.11806
835465,CC1=C(C2=C(C(C)(C)C)[CH]CCC2=O)C1,2021-01-08 21:23:55.608113,180.9329,C,65.53567,0.28986928,3,0.6711881,-0.48063043,79.24923
835522,C=C=C(C)C1=C(C(C)C)[CH]CCC1=O,2021-01-08 21:23:56.801709,179.36194,C,65.95241,0.27666533,4,0.67671716,-0.49269402,79.610664
835525,C=C1CCC(C)(C)C2=C1C(=O)CC[CH]2,2021-01-08 21:23:56.904645,195.35732,C,65.62143,0.3031314,8,1.0154008,-0.37044114,78.02868
835562,CC(C)=C(CCO)C(CCN)=C(C)[O],2021-01-08 21:23:58.184416,201.31367,C,69.39116,0.36154962,7,0.8425988,-0.36061236,72.739365
835584,CCC(CO)(CO)C(=C(C)[O])C(C)(C)N,2021-01-08 21:23:58.961768,196.0566,C,80.10317,0.3235997,7,1.17718,-0.3551952,78.749756
835596,CC(C)=C(CO)C(=C(N)[O])C(C)(C)C,2021-01-08 21:23:59.327505,199.02248,C,74.66059,0.441984,6,0.81712025,-0.4163632,65.529175
835643,CCOC([O])=C(C(C)=C(C)C)C(C)(C)O,2021-01-08 21:24:00.533156,190.13109,C,72.90945,0.4314896,5,0.71174407,-0.4315984,61.724632
835645,CC=C(CO)C1=C(C(C)C)[CH]CCC1=O,2021-01-08 21:24:00.564511,189.69318,C,68.98497,0.26522398,5,0.7783176,-0.4299328,79.61008
835648,C=C(C)C(O)=C(C(CC)=C(C)[O])C(C)C,2021-01-08 21:24:00.619202,203.6823,C,66.58022,0.25795838,6,0.9431076,-0.37688348,72.62633
835650,CNC(C)(C)C(=C(C)[O])C(C)(C)CO,2021-01-08 21:24:00.663934,192.54044,C,77.543755,0.39792177,5,1.151727,-0.35716984,78.74116
835688,CC(=O)CC(C)(C)C(=C[O])C(C)=C(C)C,2021-01-08 21:24:01.420820,203.92743,C,72.82571,0.3779656,7,0.87972426,-0.37491837,74.09248
835700,CC(=C=N)C1=C(C(C)C)[CH]CCC1=O,2021-01-08 21:24:01.605055,179.26186,C,65.95662,0.2688192,4,0.7029959,-0.49732888,79.610664
835730,CC(C)=C(C(=O)O)C(=C(N)[O])C(C)(C)C,2021-01-08 21:24:02.114424,202.00574,C,73.17004,0.38849652,7,1.0995684,-0.27345306,66.773315
835755,CCC(C)(C)C(=C(C)[O])C(C)(C)NO,2021-01-08 21:24:02.609412,192.73495,C,79.047035,0.45658705,5,1.079328,-0.4365649,78.74116
835764,CC(C)=C(CCN)C(CCN)=C(C)[O],2021-01-08 21:24:02.847979,196.25264,C,68.09377,0.3514608,7,0.8698133,-0.42316893,72.739365
835767,C=C(O)CC1=C(C)CCC([O])=C1C(C)C,2021-01-08 21:24:02.895011,194.8165,C,68.81137,0.3701908,11,0.9179314,-0.43452984,73.892975
835770,C=C(C)C1=C(C(C)(C)CN)[CH]CCC1=O,2021-01-08 21:24:02.978572,188.78412,C,69.014725,0.31639132,3,0.89266837,-0.4042365,79.91238
835777,CCCC(C)(C)C(=C([O])CC)C(C)(C)N,2021-01-08 21:24:03.060243,201.21568,C,79.85002,0.37827268,6,1.0848743,-0.47251892,76.422165
835804,CNCCC(=C(C)[O])C(=C(C)C)C(C)C,2021-01-08 21:24:03.528449,190.5094,C,68.29162,0.34577584,4,0.7754667,-0.481272,72.80934
835832,C=CC(C)(C)C1=C(C(=C)C)C(=O)CC[CH]1,2021-01-08 21:24:04.149532,190.07516,C,69.00392,0.3358537,6,0.92911935,-0.38864827,79.7511
835846,CCCC(C)(C)C(=C([O])CO)C(C)(C)N,2021-01-08 21:24:04.502615,192.70483,C,79.65962,0.38471296,6,1.1944307,-0.3435233,78.21756
835850,CCCC([O])=C(CC)C(C)(C)C(C)C,2021-01-08 21:24:04.590019,190.67006,C,71.49526,0.38909572,5,1.0514742,-0.48945722,75.26898
835867,CCC(=C([O])CCCN)C(C)(C)C(C)C,2021-01-08 21:24:04.832748,195.31483,C,73.42739,0.39701775,2,1.0834439,-0.46033165,75.34979
835911,CCC(=C([O])CCCO)C(C)(C)C(C)C,2021-01-08 21:24:05.607704,200.57365,C,74.000206,0.38330758,2,1.1231042,-0.36468497,75.34979
835951,C=CCCC([O])=C(CC)C(C)(C)C(C)C,2021-01-08 21:24:06.456260,192.31795,C,71.09498,0.38081002,6,1.0702477,-0.4742076,75.40053
835958,C=C(C)C1=C(C(C)(C)C=O)[CH]CCC1=O,2021-01-08 21:24:06.576560,189.44719,C,68.9149,0.33959913,3,1.0468096,-0.33175892,79.996735
835959,CCC(=C([O])CCCS)C(C)(C)C(C)C,2021-01-08 21:24:06.624914,194.86952,C,72.53173,0.39175126,2,1.087626,-0.4544041,75.34979
835965,CC(C)=C(C(CCN)=C(C)[O])C(C)(C)C,2021-01-08 21:24:06.728330,193.6403,C,71.127174,0.3089441,4,0.7994069,-0.49570358,73.49086
835988,C=C(C)C1=C(C(C)(C)CC)[CH]CCC1=O,2021-01-08 21:24:07.105442,190.54692,C,70.213844,0.3237793,3,0.91247463,-0.39816114,79.837135
836011,CCN(O)C(C)(C)C(=C(C)[O])C(C)(C)C,2021-01-08 21:24:07.603071,202.60915,C,78.67395,0.5212961,7,1.0532521,-0.38322964,76.484406
836057,C=C(C1=C(C)CCC([O])=C1CC)C(C)C,2021-01-08 21:24:08.612364,192.536,C,66.533714,0.32554203,9,0.92970216,-0.45539242,74.74066
836122,CCOCC(C)(C)C(=C(C)[O])C(C)(C)N,2021-01-08 21:24:09.763298,197.96687,C,76.97338,0.40660787,7,1.0932193,-0.43282595,77.28377
836132,CCC(C)(C)C(=C(C)[O])C(C)(C)NOC,2021-01-08 21:24:09.897113,192.64229,C,79.068825,0.45021904,5,1.0855157,-0.4384228,78.74115
836171,C=CCC(C)(C)C(=C([O])CC)C(C)(C)N,2021-01-08 21:24:10.588793,192.97821,C,79.38308,0.43346864,6,1.1492801,-0.44446665,76.422165
836176,CC([O])=C(C(C)(C)N)C(C)(CO)CO,2021-01-08 21:24:10.673802,198.05923,C,78.25535,0.38252053,3,1.141623,-0.30797258,77.95327
836196,CCC(C)(CC)C(=C(C)[O])C(C)(C)NO,2021-01-08 21:24:11.017823,189.50253,C,81.523476,0.46225873,6,1.0873841,-0.457988,79.460075
836224,COCC1(C(=C(C)[O])C(C)(C)N)CC1,2021-01-08 21:24:11.502570,190.30058,C,74.706154,0.4702355,4,0.75526446,-0.45196113,77.610886
836229,CC1=CCCC([O])=C1C(C)(C)C1CC1,2021-01-08 21:24:11.565653,199.13493,C,72.00509,0.37362638,7,0.97501016,-0.42242914,73.70947
836253,C=C1CC([O])=C(C(C)C)C(CCC)=C1C,2021-01-08 21:24:12.277325,198.06367,C,67.10352,0.33767676,5,1.0311457,-0.4029179,76.682045
836256,C=CCC(=C([O])CCC)C(C)(C)C(C)C,2021-01-08 21:24:12.355370,204.08072,C,71.9977,0.27645552,3,1.1182783,-0.38660103,76.27351
836278,CC([O])=C(C(C)=C1CC1)C(C)(C)C,2021-01-08 21:24:13.027143,195.47815,C,70.94965,0.37076938,3,0.77468014,-0.40478703,77.90251
836279,C=C(CC)C1=C(C)CCC([O])=C1C(C)C,2021-01-08 21:24:13.115703,192.782,C,70.13931,0.39548954,11,0.8923898,-0.45410654,75.47331
836289,CC1=CC=C(CCCO)C(CO)=C([O])C1,2021-01-08 21:24:13.442026,195.74818,C,62.600723,0.22215316,9,0.81034863,-0.25269917,75.33063
836300,CC1=C(CC(C)C)C(CCS)=C([O])CC1,2021-01-08 21:24:13.606168,192.87071,C,67.53789,0.34633294,7,0.8760711,-0.45193824,71.73191
