id,action_node_id,comp_type
Na1Sb1O3_sg123_icsd_109327_2,_1_1_3|tetragonal|Na1Sb1O3_sg123_icsd_109327_2,_1_1_3
icsd_152053,_1_1_3|cubic|icsd_152053,_1_1_3
icsd_068204,_1_1_3|orthorhombic|icsd_068204,_1_1_3
icsd_082223,_1_1_3|orthorhombic|icsd_082223,_1_1_3
icsd_041922,_1_1_3|monoclinic|icsd_041922,_1_1_3
icsd_633095,_1_1_3|trigonal|icsd_633095,_1_1_3
icsd_173469,_1_1_3|orthorhombic|icsd_173469,_1_1_3
icsd_162775,_1_1_3|triclinic|icsd_162775,_1_1_3
icsd_074216,_1_1_3|orthorhombic|icsd_074216,_1_1_3
icsd_049587,_1_1_3|cubic|icsd_049587,_1_1_3
icsd_633085,_1_1_3|hexagonal|icsd_633085,_1_1_3
icsd_072865,_1_1_3|orthorhombic|icsd_072865,_1_1_3
icsd_077333,_1_1_3|cubic|icsd_077333,_1_1_3
icsd_032678,_1_1_3|monoclinic|icsd_032678,_1_1_3
Mg3N1P1_sg14_icsd_092047_1,_1_1_3|orthorhombic|Mg3N1P1_sg14_icsd_092047_1,_1_1_3
icsd_068205,_1_1_3|orthorhombic|icsd_068205,_1_1_3
icsd_016463,_1_1_3|cubic|icsd_016463,_1_1_3
icsd_154184,_1_1_3|monoclinic|icsd_154184,_1_1_3
icsd_074738,_1_1_3|orthorhombic|icsd_074738,_1_1_3
icsd_004036,_1_1_3|hexagonal|icsd_004036,_1_1_3
icsd_020168,_1_1_3|orthorhombic|icsd_020168,_1_1_3
icsd_015117,_1_1_3|triclinic|icsd_015117,_1_1_3
icsd_108178,_1_1_3|cubic|icsd_108178,_1_1_3
icsd_416393,_1_1_3|tetragonal|icsd_416393,_1_1_3
icsd_616071,_1_1_3|orthorhombic|icsd_616071,_1_1_3
icsd_281723,_1_1_3|monoclinic|icsd_281723,_1_1_3
icsd_016462,_1_1_3|cubic|icsd_016462,_1_1_3
icsd_023822,_1_1_3|orthorhombic|icsd_023822,_1_1_3
icsd_416176,_1_1_3|orthorhombic|icsd_416176,_1_1_3
icsd_014100,_1_1_3|orthorhombic|icsd_014100,_1_1_3
icsd_049585,_1_1_3|cubic|icsd_049585,_1_1_3
icsd_159880,_1_1_3|monoclinic|icsd_159880,_1_1_3
icsd_618636,_1_1_3|tetragonal|icsd_618636,_1_1_3
icsd_075001,_1_1_3|trigonal|icsd_075001,_1_1_3
icsd_180416,_1_1_3|tetragonal|icsd_180416,_1_1_3
icsd_173848,_1_1_3|monoclinic|icsd_173848,_1_1_3
icsd_026457,_1_1_3|hexagonal|icsd_026457,_1_1_3
icsd_015334,_1_1_3|trigonal|icsd_015334,_1_1_3
icsd_174114,_1_1_3|orthorhombic|icsd_174114,_1_1_3
icsd_076058,_1_1_3|cubic|icsd_076058,_1_1_3
icsd_089343,_1_1_3|monoclinic|icsd_089343,_1_1_3
icsd_159176,_1_1_3|hexagonal|icsd_159176,_1_1_3
Zn1Ge1O3_sg14_icsd_092047_1,_1_1_3|orthorhombic|Zn1Ge1O3_sg14_icsd_092047_1,_1_1_3
icsd_632719,_1_1_3|cubic|icsd_632719,_1_1_3
icsd_083607,_1_1_3|monoclinic|icsd_083607,_1_1_3
icsd_173889,_1_1_3|cubic|icsd_173889,_1_1_3
icsd_074442,_1_1_3|orthorhombic|icsd_074442,_1_1_3
icsd_162776,_1_1_3|orthorhombic|icsd_162776,_1_1_3
icsd_174021,_1_1_3|triclinic|icsd_174021,_1_1_3
icsd_082277,_1_1_3|orthorhombic|icsd_082277,_1_1_3
icsd_646140,_1_1_3|hexagonal|icsd_646140,_1_1_3
icsd_077394,_1_1_3|cubic|icsd_077394,_1_1_3
icsd_073711,_1_1_3|orthorhombic|icsd_073711,_1_1_3
icsd_075569,_1_1_3|orthorhombic|icsd_075569,_1_1_3
icsd_174118,_1_1_3|orthorhombic|icsd_174118,_1_1_3
icsd_157301,_1_1_3|orthorhombic|icsd_157301,_1_1_3
icsd_080870,_1_1_3|trigonal|icsd_080870,_1_1_3
icsd_173504,_1_1_3|hexagonal|icsd_173504,_1_1_3
icsd_044568,_1_1_3|cubic|icsd_044568,_1_1_3
icsd_010486,_1_1_3|hexagonal|icsd_010486,_1_1_3
icsd_238018,_1_1_3|tetragonal|icsd_238018,_1_1_3
icsd_023422,_1_1_3|orthorhombic|icsd_023422,_1_1_3
icsd_036154,_1_1_3|trigonal|icsd_036154,_1_1_3
icsd_174267,_1_1_3|tetragonal|icsd_174267,_1_1_3
icsd_080865,_1_1_3|orthorhombic|icsd_080865,_1_1_3
icsd_155836,_1_1_3|orthorhombic|icsd_155836,_1_1_3
icsd_030895,_1_1_3|monoclinic|icsd_030895,_1_1_3
icsd_038255,_1_1_3|orthorhombic|icsd_038255,_1_1_3
icsd_262385,_1_1_3|tetragonal|icsd_262385,_1_1_3
icsd_016246,_1_1_3|trigonal|icsd_016246,_1_1_3
icsd_030538,_1_1_3|trigonal|icsd_030538,_1_1_3
icsd_026895,_1_1_3|hexagonal|icsd_026895,_1_1_3
icsd_028921,_1_1_3|cubic|icsd_028921,_1_1_3
icsd_055649,_1_1_3|cubic|icsd_055649,_1_1_3
icsd_080469,_1_1_3|hexagonal|icsd_080469,_1_1_3
icsd_202642,_1_1_3|monoclinic|icsd_202642,_1_1_3
icsd_016340,_1_1_3|orthorhombic|icsd_016340,_1_1_3
icsd_043277,_1_1_3|orthorhombic|icsd_043277,_1_1_3
icsd_109352,_1_1_3|orthorhombic|icsd_109352,_1_1_3
icsd_043860,_1_1_3|cubic|icsd_043860,_1_1_3
icsd_161595,_1_1_3|tetragonal|icsd_161595,_1_1_3
icsd_246515,_1_1_3|trigonal|icsd_246515,_1_1_3
icsd_422990,_1_1_3|hexagonal|icsd_422990,_1_1_3
icsd_245834,_1_1_3|cubic|icsd_245834,_1_1_3
icsd_015761,_1_1_3|hexagonal|icsd_015761,_1_1_3
icsd_157935,_1_1_3|hexagonal|icsd_157935,_1_1_3
icsd_173419,_1_1_3|trigonal|icsd_173419,_1_1_3
icsd_004123,_1_1_3|trigonal|icsd_004123,_1_1_3
icsd_162834,_1_1_3|monoclinic|icsd_162834,_1_1_3
icsd_043847,_1_1_3|cubic|icsd_043847,_1_1_3
icsd_068091,_1_1_3|hexagonal|icsd_068091,_1_1_3
icsd_411342,_1_1_3|monoclinic|icsd_411342,_1_1_3
icsd_058834,_1_1_3|tetragonal|icsd_058834,_1_1_3
icsd_035360,_1_1_3|orthorhombic|icsd_035360,_1_1_3
icsd_156705,_1_1_3|trigonal|icsd_156705,_1_1_3
icsd_412768,_1_1_3|monoclinic|icsd_412768,_1_1_3
icsd_066279,_1_1_3|orthorhombic|icsd_066279,_1_1_3
icsd_042923,_1_1_3|cubic|icsd_042923,_1_1_3
icsd_026148,_1_1_3|orthorhombic|icsd_026148,_1_1_3
icsd_086940,_1_1_3|tetragonal|icsd_086940,_1_1_3
icsd_053132,_1_1_3|cubic|icsd_053132,_1_1_3
icsd_076966,_1_1_3|trigonal|icsd_076966,_1_1_3
icsd_076434,_1_1_3|trigonal|icsd_076434,_1_1_3
icsd_026586,_1_1_3|hexagonal|icsd_026586,_1_1_3
icsd_040756,_1_1_3|monoclinic|icsd_040756,_1_1_3
icsd_026147,_1_1_3|monoclinic|icsd_026147,_1_1_3
icsd_075928,_1_1_3|monoclinic|icsd_075928,_1_1_3
icsd_089407,_1_1_3|orthorhombic|icsd_089407,_1_1_3
icsd_062642,_1_1_3|trigonal|icsd_062642,_1_1_3
icsd_001486,_1_1_3|orthorhombic|icsd_001486,_1_1_3
icsd_159568,_1_1_3|orthorhombic|icsd_159568,_1_1_3
icsd_170791,_1_1_3|monoclinic|icsd_170791,_1_1_3
icsd_165376,_1_1_3|triclinic|icsd_165376,_1_1_3
icsd_076967,_1_1_3|cubic|icsd_076967,_1_1_3
icsd_172756,_1_1_3|monoclinic|icsd_172756,_1_1_3
icsd_240447,_1_1_3|cubic|icsd_240447,_1_1_3
icsd_190794,_1_1_3|cubic|icsd_190794,_1_1_3
icsd_094763,_1_1_3|monoclinic|icsd_094763,_1_1_3
icsd_031853,_1_1_3|trigonal|icsd_031853,_1_1_3
icsd_031864,_1_1_3|orthorhombic|icsd_031864,_1_1_3
icsd_022371,_1_1_3|monoclinic|icsd_022371,_1_1_3
icsd_027118,_1_1_3|cubic|icsd_027118,_1_1_3
icsd_041832,_1_1_3|orthorhombic|icsd_041832,_1_1_3
icsd_039624,_1_1_3|orthorhombic|icsd_039624,_1_1_3
icsd_167455,_1_1_3|hexagonal|icsd_167455,_1_1_3
icsd_033278,_1_1_3|orthorhombic|icsd_033278,_1_1_3
icsd_407765,_1_1_3|orthorhombic|icsd_407765,_1_1_3
icsd_167590,_1_1_3|trigonal|icsd_167590,_1_1_3
icsd_050162,_1_1_3|cubic|icsd_050162,_1_1_3
icsd_061395,_1_1_3|monoclinic|icsd_061395,_1_1_3
icsd_004054,_1_1_3|tetragonal|icsd_004054,_1_1_3
icsd_071010,_1_1_3|hexagonal|icsd_071010,_1_1_3
icsd_055647,_1_1_3|orthorhombic|icsd_055647,_1_1_3
icsd_030227,_1_1_3|tetragonal|icsd_030227,_1_1_3
icsd_032711,_1_1_3|orthorhombic|icsd_032711,_1_1_3
icsd_082242,_1_1_3|triclinic|icsd_082242,_1_1_3
icsd_262709,_1_1_3|trigonal|icsd_262709,_1_1_3
icsd_030531,_1_1_3|monoclinic|icsd_030531,_1_1_3
icsd_096085,_1_1_3|monoclinic|icsd_096085,_1_1_3
icsd_076056,_1_1_3|cubic|icsd_076056,_1_1_3
icsd_422858,_1_1_3|cubic|icsd_422858,_1_1_3
icsd_626036,_1_1_3|cubic|icsd_626036,_1_1_3
icsd_424825,_1_1_3|orthorhombic|icsd_424825,_1_1_3
icsd_167915,_1_1_3|cubic|icsd_167915,_1_1_3
icsd_000817,_1_1_3|hexagonal|icsd_000817,_1_1_3
icsd_042929,_1_1_3|cubic|icsd_042929,_1_1_3
icsd_153274,_1_1_3|cubic|icsd_153274,_1_1_3
icsd_164774,_1_1_3|orthorhombic|icsd_164774,_1_1_3
icsd_154257,_1_1_3|hexagonal|icsd_154257,_1_1_3
icsd_262105,_1_1_3|cubic|icsd_262105,_1_1_3
icsd_108903,_1_1_3|cubic|icsd_108903,_1_1_3
icsd_622003,_1_1_3|cubic|icsd_622003,_1_1_3
icsd_412933,_1_1_3|monoclinic|icsd_412933,_1_1_3
icsd_064659,_1_1_3|monoclinic|icsd_064659,_1_1_3
icsd_089455,_1_1_3|orthorhombic|icsd_089455,_1_1_3
icsd_015989,_1_1_3|trigonal|icsd_015989,_1_1_3
icsd_035535,_1_1_3|orthorhombic|icsd_035535,_1_1_3
icsd_058547,_1_1_3|cubic|icsd_058547,_1_1_3
icsd_250744,_1_1_3|orthorhombic|icsd_250744,_1_1_3
icsd_163226,_1_1_3|orthorhombic|icsd_163226,_1_1_3
icsd_247065,_1_1_3|cubic|icsd_247065,_1_1_3
icsd_200867,_1_1_3|hexagonal|icsd_200867,_1_1_3
icsd_161961,_1_1_3|monoclinic|icsd_161961,_1_1_3
icsd_026638,_1_1_3|orthorhombic|icsd_026638,_1_1_3
icsd_000150,_1_1_3|monoclinic|icsd_000150,_1_1_3
icsd_402039,_1_1_3|trigonal|icsd_402039,_1_1_3
icsd_059160,_1_1_3|orthorhombic|icsd_059160,_1_1_3
icsd_052592,_1_1_3|cubic|icsd_052592,_1_1_3
icsd_027581,_1_1_3|trigonal|icsd_027581,_1_1_3
icsd_050869,_1_1_3|hexagonal|icsd_050869,_1_1_3
icsd_072369,_1_1_3|orthorhombic|icsd_072369,_1_1_3
icsd_418423,_1_1_3|monoclinic|icsd_418423,_1_1_3
icsd_020571,_1_1_3|triclinic|icsd_020571,_1_1_3
icsd_100679,_1_1_3|trigonal|icsd_100679,_1_1_3
icsd_015871,_1_1_3|monoclinic|icsd_015871,_1_1_3
icsd_261369,_1_1_3|orthorhombic|icsd_261369,_1_1_3
icsd_158757,_1_1_3|cubic|icsd_158757,_1_1_3
icsd_240903,_1_1_3|cubic|icsd_240903,_1_1_3
icsd_002239,_1_1_3|orthorhombic|icsd_002239,_1_1_3
icsd_236903,_1_1_3|monoclinic|icsd_236903,_1_1_3
icsd_202615,_1_1_3|hexagonal|icsd_202615,_1_1_3
icsd_249030,_1_1_3|monoclinic|icsd_249030,_1_1_3
icsd_077234,_1_1_3|cubic|icsd_077234,_1_1_3
icsd_078891,_1_1_3|orthorhombic|icsd_078891,_1_1_3
icsd_649302,_1_1_3|orthorhombic|icsd_649302,_1_1_3
icsd_626229,_1_1_3|orthorhombic|icsd_626229,_1_1_3
icsd_261040,_1_1_3|orthorhombic|icsd_261040,_1_1_3
icsd_240442,_1_1_3|tetragonal|icsd_240442,_1_1_3
icsd_153532,_1_1_3|tetragonal|icsd_153532,_1_1_3
icsd_029203,_1_1_3|trigonal|icsd_029203,_1_1_3
icsd_632709,_1_1_3|cubic|icsd_632709,_1_1_3
icsd_106351,_1_1_3|cubic|icsd_106351,_1_1_3
icsd_042004,_1_1_3|cubic|icsd_042004,_1_1_3
icsd_410385,_1_1_3|hexagonal|icsd_410385,_1_1_3
icsd_043864,_1_1_3|cubic|icsd_043864,_1_1_3
icsd_154073,_1_1_3|cubic|icsd_154073,_1_1_3
icsd_076790,_1_1_3|cubic|icsd_076790,_1_1_3
icsd_151748,_1_1_3|cubic|icsd_151748,_1_1_3
icsd_181649,_1_1_3|orthorhombic|icsd_181649,_1_1_3
icsd_000494,_1_1_3|orthorhombic|icsd_000494,_1_1_3
icsd_260238,_1_1_3|monoclinic|icsd_260238,_1_1_3
icsd_202641,_1_1_3|orthorhombic|icsd_202641,_1_1_3
icsd_106320,_1_1_3|cubic|icsd_106320,_1_1_3
icsd_201899,_1_1_3|monoclinic|icsd_201899,_1_1_3
icsd_168906,_1_1_3|hexagonal|icsd_168906,_1_1_3
icsd_073339,_1_1_3|hexagonal|icsd_073339,_1_1_3
icsd_158388,_1_1_3|orthorhombic|icsd_158388,_1_1_3
icsd_065359,_1_1_3|trigonal|icsd_065359,_1_1_3
icsd_642970,_1_1_3|cubic|icsd_642970,_1_1_3
icsd_100789,_1_1_3|cubic|icsd_100789,_1_1_3
icsd_422989,_1_1_3|hexagonal|icsd_422989,_1_1_3
icsd_000008,_1_1_3|orthorhombic|icsd_000008,_1_1_3
icsd_161148,_1_1_3|orthorhombic|icsd_161148,_1_1_3
icsd_009375,_1_1_3|monoclinic|icsd_009375,_1_1_3
icsd_158756,_1_1_3|cubic|icsd_158756,_1_1_3
icsd_174642,_1_1_3|cubic|icsd_174642,_1_1_3
icsd_082972,_1_1_3|orthorhombic|icsd_082972,_1_1_3
icsd_028312,_1_1_3|orthorhombic|icsd_028312,_1_1_3
icsd_087827,_1_1_3|orthorhombic|icsd_087827,_1_1_3
icsd_245603,_1_1_3|tetragonal|icsd_245603,_1_1_3
icsd_172176,_1_1_3|hexagonal|icsd_172176,_1_1_3
icsd_161597,_1_1_3|orthorhombic|icsd_161597,_1_1_3
icsd_072835,_1_1_3|monoclinic|icsd_072835,_1_1_3
icsd_174266,_1_1_3|tetragonal|icsd_174266,_1_1_3
icsd_188311,_1_1_3|trigonal|icsd_188311,_1_1_3
icsd_031166,_1_1_3|cubic|icsd_031166,_1_1_3
icsd_422987,_1_1_3|hexagonal|icsd_422987,_1_1_3
icsd_153531,_1_1_3|orthorhombic|icsd_153531,_1_1_3
icsd_099682,_1_1_3|trigonal|icsd_099682,_1_1_3
icsd_650585,_1_1_3|orthorhombic|icsd_650585,_1_1_3
icsd_646146,_1_1_3|hexagonal|icsd_646146,_1_1_3
icsd_151895,_1_1_3|trigonal|icsd_151895,_1_1_3
icsd_069997,_1_1_3|cubic|icsd_069997,_1_1_3
icsd_159864,_1_1_3|monoclinic|icsd_159864,_1_1_3
icsd_628356,_1_1_3|cubic|icsd_628356,_1_1_3
icsd_262710,_1_1_3|orthorhombic|icsd_262710,_1_1_3
icsd_419540,_1_1_3|orthorhombic|icsd_419540,_1_1_3
icsd_035376,_1_1_3|monoclinic|icsd_035376,_1_1_3
icsd_023462,_1_1_3|orthorhombic|icsd_023462,_1_1_3
icsd_104715,_1_1_3|cubic|icsd_104715,_1_1_3
Mg1Hf1O3_sg12_icsd_170791_1,_1_1_3|orthorhombic|Mg1Hf1O3_sg12_icsd_170791_1,_1_1_3
icsd_174264,_1_1_3|tetragonal|icsd_174264,_1_1_3
icsd_029209,_1_1_3|trigonal|icsd_029209,_1_1_3
icsd_000922,_1_1_3|hexagonal|icsd_000922,_1_1_3
icsd_061393,_1_1_3|monoclinic|icsd_061393,_1_1_3
icsd_056697,_1_1_3|orthorhombic|icsd_056697,_1_1_3
icsd_028077,_1_1_3|orthorhombic|icsd_028077,_1_1_3
icsd_009071,_1_1_3|tetragonal|icsd_009071,_1_1_3
icsd_075469,_1_1_3|orthorhombic|icsd_075469,_1_1_3
icsd_411343,_1_1_3|monoclinic|icsd_411343,_1_1_3
icsd_106350,_1_1_3|cubic|icsd_106350,_1_1_3
icsd_173398,_1_1_3|orthorhombic|icsd_173398,_1_1_3
icsd_056838,_1_1_3|monoclinic|icsd_056838,_1_1_3
Na1Sb1O3_sg14_icsd_092047_1,_1_1_3|orthorhombic|Na1Sb1O3_sg14_icsd_092047_1,_1_1_3
icsd_028163,_1_1_3|monoclinic|icsd_028163,_1_1_3
icsd_180418,_1_1_3|orthorhombic|icsd_180418,_1_1_3
icsd_075561,_1_1_3|orthorhombic|icsd_075561,_1_1_3
icsd_077282,_1_1_3|cubic|icsd_077282,_1_1_3
icsd_073085,_1_1_3|monoclinic|icsd_073085,_1_1_3
icsd_290195,_1_1_3|monoclinic|icsd_290195,_1_1_3
icsd_194474,_1_1_3|triclinic|icsd_194474,_1_1_3
icsd_182248,_1_1_3|orthorhombic|icsd_182248,_1_1_3
icsd_180910,_1_1_3|orthorhombic|icsd_180910,_1_1_3
icsd_082079,_1_1_3|monoclinic|icsd_082079,_1_1_3
icsd_157936,_1_1_3|orthorhombic|icsd_157936,_1_1_3
icsd_042629,_1_1_3|orthorhombic|icsd_042629,_1_1_3
icsd_281549,_1_1_3|orthorhombic|icsd_281549,_1_1_3
icsd_073268,_1_1_3|orthorhombic|icsd_073268,_1_1_3
icsd_159177,_1_1_3|orthorhombic|icsd_159177,_1_1_3
icsd_184078,_1_1_3|cubic|icsd_184078,_1_1_3
icsd_035157,_1_1_3|trigonal|icsd_035157,_1_1_3
icsd_602477,_1_1_3|tetragonal|icsd_602477,_1_1_3
icsd_066643,_1_1_3|orthorhombic|icsd_066643,_1_1_3
icsd_108896,_1_1_3|monoclinic|icsd_108896,_1_1_3
icsd_035377,_1_1_3|monoclinic|icsd_035377,_1_1_3
icsd_073762,_1_1_3|trigonal|icsd_073762,_1_1_3
icsd_028908,_1_1_3|cubic|icsd_028908,_1_1_3
icsd_027930,_1_1_3|orthorhombic|icsd_027930,_1_1_3
icsd_164459,_1_1_3|orthorhombic|icsd_164459,_1_1_3
icsd_172521,_1_1_3|trigonal|icsd_172521,_1_1_3
icsd_079278,_1_1_3|trigonal|icsd_079278,_1_1_3
icsd_201329,_1_1_3|orthorhombic|icsd_201329,_1_1_3
icsd_105692,_1_1_3|tetragonal|icsd_105692,_1_1_3
icsd_411230,_1_1_3|trigonal|icsd_411230,_1_1_3
icsd_412764,_1_1_3|monoclinic|icsd_412764,_1_1_3
icsd_645875,_1_1_3|monoclinic|icsd_645875,_1_1_3
icsd_079694,_1_1_3|orthorhombic|icsd_079694,_1_1_3
icsd_163228,_1_1_3|cubic|icsd_163228,_1_1_3
icsd_020032,_1_1_3|tetragonal|icsd_020032,_1_1_3
icsd_090522,_1_1_3|trigonal|icsd_090522,_1_1_3
icsd_062340,_1_1_3|orthorhombic|icsd_062340,_1_1_3
icsd_160196,_1_1_3|cubic|icsd_160196,_1_1_3
icsd_428909,_1_1_3|monoclinic|icsd_428909,_1_1_3
icsd_004071,_1_1_3|cubic|icsd_004071,_1_1_3
icsd_423416,_1_1_3|monoclinic|icsd_423416,_1_1_3
icsd_161341,_1_1_3|orthorhombic|icsd_161341,_1_1_3
icsd_061278,_1_1_3|hexagonal|icsd_061278,_1_1_3
icsd_035551,_1_1_3|trigonal|icsd_035551,_1_1_3
icsd_004115,_1_1_3|orthorhombic|icsd_004115,_1_1_3
icsd_080955,_1_1_3|cubic|icsd_080955,_1_1_3
icsd_048107,_1_1_3|trigonal|icsd_048107,_1_1_3
icsd_016834,_1_1_3|orthorhombic|icsd_016834,_1_1_3
icsd_094089,_1_1_3|cubic|icsd_094089,_1_1_3
icsd_201252,_1_1_3|cubic|icsd_201252,_1_1_3
icsd_648055,_1_1_3|trigonal|icsd_648055,_1_1_3
icsd_071398,_1_1_3|trigonal|icsd_071398,_1_1_3
icsd_202404,_1_1_3|trigonal|icsd_202404,_1_1_3
icsd_045310,_1_1_3|cubic|icsd_045310,_1_1_3
icsd_024305,_1_1_3|hexagonal|icsd_024305,_1_1_3
icsd_180415,_1_1_3|trigonal|icsd_180415,_1_1_3
icsd_002642,_1_1_3|tetragonal|icsd_002642,_1_1_3
icsd_061391,_1_1_3|monoclinic|icsd_061391,_1_1_3
icsd_168861,_1_1_3|tetragonal|icsd_168861,_1_1_3
icsd_413383,_1_1_3|orthorhombic|icsd_413383,_1_1_3
icsd_073759,_1_1_3|orthorhombic|icsd_073759,_1_1_3
icsd_262924,_1_1_3|cubic|icsd_262924,_1_1_3
icsd_073246,_1_1_3|trigonal|icsd_073246,_1_1_3
icsd_054138,_1_1_3|orthorhombic|icsd_054138,_1_1_3
icsd_300207,_1_1_3|orthorhombic|icsd_300207,_1_1_3
icsd_159562,_1_1_3|orthorhombic|icsd_159562,_1_1_3
icsd_089787,_1_1_3|monoclinic|icsd_089787,_1_1_3
icsd_290349,_1_1_3|cubic|icsd_290349,_1_1_3
icsd_185508,_1_1_3|trigonal|icsd_185508,_1_1_3
icsd_159032,_1_1_3|orthorhombic|icsd_159032,_1_1_3
icsd_027100,_1_1_3|hexagonal|icsd_027100,_1_1_3
icsd_009870,_1_1_3|orthorhombic|icsd_009870,_1_1_3
icsd_174268,_1_1_3|tetragonal|icsd_174268,_1_1_3
icsd_039861,_1_1_3|tetragonal|icsd_039861,_1_1_3
icsd_240433,_1_1_3|tetragonal|icsd_240433,_1_1_3
icsd_038212,_1_1_3|monoclinic|icsd_038212,_1_1_3
icsd_070035,_1_1_3|orthorhombic|icsd_070035,_1_1_3
icsd_108129,_1_1_3|cubic|icsd_108129,_1_1_3
icsd_185958,_1_1_3|cubic|icsd_185958,_1_1_3
icsd_089432,_1_1_3|trigonal|icsd_089432,_1_1_3
icsd_201765,_1_1_3|trigonal|icsd_201765,_1_1_3
icsd_097465,_1_1_3|orthorhombic|icsd_097465,_1_1_3
icsd_154260,_1_1_3|hexagonal|icsd_154260,_1_1_3
icsd_155545,_1_1_3|trigonal|icsd_155545,_1_1_3
icsd_150698,_1_1_3|orthorhombic|icsd_150698,_1_1_3
icsd_616087,_1_1_3|hexagonal|icsd_616087,_1_1_3
icsd_608233,_1_1_3|hexagonal|icsd_608233,_1_1_3
icsd_181940,_1_1_3|cubic|icsd_181940,_1_1_3
icsd_009137,_1_1_3|orthorhombic|icsd_009137,_1_1_3
icsd_022310,_1_1_3|trigonal|icsd_022310,_1_1_3
icsd_158759,_1_1_3|cubic|icsd_158759,_1_1_3
icsd_084723,_1_1_3|orthorhombic|icsd_084723,_1_1_3
icsd_010032,_1_1_3|orthorhombic|icsd_010032,_1_1_3
icsd_058662,_1_1_3|tetragonal|icsd_058662,_1_1_3
icsd_262387,_1_1_3|tetragonal|icsd_262387,_1_1_3
icsd_080340,_1_1_3|cubic|icsd_080340,_1_1_3
icsd_084933,_1_1_3|trigonal|icsd_084933,_1_1_3
icsd_088723,_1_1_3|orthorhombic|icsd_088723,_1_1_3
icsd_044586,_1_1_3|cubic|icsd_044586,_1_1_3
icsd_042930,_1_1_3|cubic|icsd_042930,_1_1_3
icsd_180349,_1_1_3|trigonal|icsd_180349,_1_1_3
icsd_073084,_1_1_3|monoclinic|icsd_073084,_1_1_3
icsd_025775,_1_1_3|tetragonal|icsd_025775,_1_1_3
icsd_019005,_1_1_3|trigonal|icsd_019005,_1_1_3
icsd_077329,_1_1_3|trigonal|icsd_077329,_1_1_3
icsd_172790,_1_1_3|orthorhombic|icsd_172790,_1_1_3
icsd_639132,_1_1_3|monoclinic|icsd_639132,_1_1_3
icsd_162772,_1_1_3|monoclinic|icsd_162772,_1_1_3
icsd_077049,_1_1_3|cubic|icsd_077049,_1_1_3
icsd_021110,_1_1_3|tetragonal|icsd_021110,_1_1_3
icsd_410977,_1_1_3|trigonal|icsd_410977,_1_1_3
icsd_159881,_1_1_3|monoclinic|icsd_159881,_1_1_3
icsd_031338,_1_1_3|orthorhombic|icsd_031338,_1_1_3
icsd_004063,_1_1_3|orthorhombic|icsd_004063,_1_1_3
icsd_247547,_1_1_3|trigonal|icsd_247547,_1_1_3
icsd_084610,_1_1_3|orthorhombic|icsd_084610,_1_1_3
icsd_172737,_1_1_3|orthorhombic|icsd_172737,_1_1_3
icsd_002225,_1_1_3|monoclinic|icsd_002225,_1_1_3
icsd_076057,_1_1_3|cubic|icsd_076057,_1_1_3
icsd_161702,_1_1_3|cubic|icsd_161702,_1_1_3
icsd_184649,_1_1_3|trigonal|icsd_184649,_1_1_3
icsd_648114,_1_1_3|monoclinic|icsd_648114,_1_1_3
icsd_190801,_1_1_3|cubic|icsd_190801,_1_1_3
icsd_023874,_1_1_3|hexagonal|icsd_023874,_1_1_3
icsd_030665,_1_1_3|trigonal|icsd_030665,_1_1_3
icsd_008184,_1_1_3|monoclinic|icsd_008184,_1_1_3
icsd_155477,_1_1_3|orthorhombic|icsd_155477,_1_1_3
icsd_201256,_1_1_3|cubic|icsd_201256,_1_1_3
icsd_181530,_1_1_3|tetragonal|icsd_181530,_1_1_3
icsd_422988,_1_1_3|hexagonal|icsd_422988,_1_1_3
icsd_029500,_1_1_3|orthorhombic|icsd_029500,_1_1_3
icsd_005311,_1_1_3|trigonal|icsd_005311,_1_1_3
icsd_424864,_1_1_3|trigonal|icsd_424864,_1_1_3
icsd_190800,_1_1_3|cubic|icsd_190800,_1_1_3
icsd_184304,_1_1_3|orthorhombic|icsd_184304,_1_1_3
icsd_190790,_1_1_3|cubic|icsd_190790,_1_1_3
icsd_182023,_1_1_3|monoclinic|icsd_182023,_1_1_3
icsd_093919,_1_1_3|trigonal|icsd_093919,_1_1_3
Mg3N1P1_sg15_icsd_183902_2,_1_1_3|orthorhombic|Mg3N1P1_sg15_icsd_183902_2,_1_1_3
icsd_009856,_1_1_3|tetragonal|icsd_009856,_1_1_3
icsd_077001,_1_1_3|cubic|icsd_077001,_1_1_3
icsd_414117,_1_1_3|orthorhombic|icsd_414117,_1_1_3
icsd_010250,_1_1_3|hexagonal|icsd_010250,_1_1_3
icsd_634723,_1_1_3|orthorhombic|icsd_634723,_1_1_3
icsd_201036,_1_1_3|cubic|icsd_201036,_1_1_3
icsd_080956,_1_1_3|cubic|icsd_080956,_1_1_3
icsd_180402,_1_1_3|orthorhombic|icsd_180402,_1_1_3
icsd_648084,_1_1_3|monoclinic|icsd_648084,_1_1_3
icsd_411020,_1_1_3|monoclinic|icsd_411020,_1_1_3
icsd_076763,_1_1_3|cubic|icsd_076763,_1_1_3
icsd_027046,_1_1_3|cubic|icsd_027046,_1_1_3
icsd_201831,_1_1_3|hexagonal|icsd_201831,_1_1_3
icsd_073898,_1_1_3|orthorhombic|icsd_073898,_1_1_3
icsd_072472,_1_1_3|triclinic|icsd_072472,_1_1_3
icsd_079557,_1_1_3|monoclinic|icsd_079557,_1_1_3
